id,observed_on,time_observed_at,time_zone,user_id,user_name,created_at,updated_at,quality_grade,license,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
16901938,9/22/18,2018-09-22 19:13:32 UTC,Pacific Time (US & Canada),1032440,,2018-09-25 14:25:06 UTC,2018-09-26 20:14:52 UTC,research,,https://static.inaturalist.org/photos/25534238/medium.jpg,,,1,0,FALSE,3,"Wenatchee National Forest, Leavenworth, WA, US",47.48245404,-120.7936607,1364,,,,1364,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
16916871,9/25/18,2018-09-25 20:59:51 UTC,Mountain Time (US & Canada),975090,Steve Joyce,2018-09-25 23:11:26 UTC,2024-06-27 06:19:49 UTC,research,,https://static.inaturalist.org/photos/25559350/medium.jpg,,,1,0,FALSE,3,"Banff National Park, , AB, CA",51.32741667,-116.17903,5,,,,5,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17163064,9/25/18,2018-09-25 19:22:00 UTC,Mountain Time (US & Canada),1079214,Lori Skulski,2018-10-03 18:14:19 UTC,2019-12-18 17:17:33 UTC,research,,https://inaturalist-open-data.s3.amazonaws.com/photos/26005597/medium.jpg,,"Larix lyallii cones - note reflexed bract tips (where still present and unbroken; they seem to be rather fragile) and longer than cone scales.

Larix lyallii bark - young trees and mature specimens.",3,0,FALSE,,"Division No. 15, AB, Canada",50.56630556,-114.9971306,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17304022,10/7/18,2018-10-07 19:31:25 UTC,Mountain Time (US & Canada),63640,Jody Allair,2018-10-08 01:51:51 UTC,2018-10-23 17:22:51 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/26261540/medium.jpg,,,1,0,FALSE,3,"Peter Lougheed Provincial Park - Kananaskis Country, , AB, CA",50.59667,-114.987525,32,,,,32,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17308606,10/7/18,2018-10-07 20:58:35 UTC,Pacific Time (US & Canada),112785,Sam Herniman,2018-10-08 04:39:58 UTC,2022-01-08 22:16:35 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/26270121/medium.jpg,,,2,0,FALSE,3,"E.C. Manning, CA-BC-FV, CA-BC, CA",49.02374293,-120.8308566,5,,,,5,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17488971,10/12/18,2018-10-12 20:05:00 UTC,Pacific Time (US & Canada),538622,Eric Jain,2018-10-14 06:17:59 UTC,2019-05-08 06:46:52 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/26602677/medium.jpg,flora,,1,0,FALSE,,"Chelan County, WA, USA",48.08500357,-120.8081927,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17534967,10/14/18,2018-10-14 22:09:29 UTC,Pacific Time (US & Canada),710,John Cramer III,2018-10-15 17:00:24 UTC,2019-05-08 06:47:01 UTC,research,,https://static.inaturalist.org/photos/26692217/medium.jpeg,,,1,0,FALSE,2,"Chelan County, US-WA, US",48.49987538,-120.7604636,6,,,,6,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17843890,10/13/18,2018-10-13 21:07:00 UTC,Pacific Time (US & Canada),104905,Joan Septembre,2018-10-26 03:25:50 UTC,2019-05-08 06:49:47 UTC,research,CC-BY-NC-ND,https://static.inaturalist.org/photos/27237958/medium.jpeg,,Unique larch tree along the Enchantments trail.  Would be interesting to know the story behind the bend in the tree - a hiker trying to get away from an overly friendly mountain goat perhaps?!,1,0,FALSE,,"Chelan County, WA, USA",47.47846534,-120.8067739,310,,,,310,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
17861907,10/23/18,2018-10-23 20:30:00 UTC,Eastern Time (US & Canada),32654,Evan M. Raskin,2018-10-26 22:13:04 UTC,2019-04-20 11:41:31 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/27268188/medium.jpg,,,1,0,FALSE,,"West Opabin Trail, Yoho National Park",51.347159,-116.330136,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
18386012,9/17/05,2005-09-17 07:48:18 UTC,Pacific Time (US & Canada),8641,John Brew,2018-11-14 04:06:41 UTC,2018-11-15 17:11:39 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/28899/medium.jpg,"Washington, hiking, BD group, Spider Meadow, Larch Knob, Subalpine Larch, Larch, Larix lyallii, Pinaceae, Larix, L., lyallii, Pinales, Pinopsida, Pinophyta, Plantae, tree, Glacier Peak Wilderness, taxonomy:family=Pinaceae, taxonomy:order=Pinales, taxonomy:class=Pinopsida, Subalpine Larch at Larch Knob","Spider Meadow Larch Knob North Cascades, Washington, USA 17 Sep 05

These are most beautiful in the falll as they turn from green to bright yellow and shed their needles. One of my favourite trees in the North Cascades.

<a href=""http://en.wikipedia.org/wiki/Subalpine_Larch"" rel=""nofollow"">Larix lyallii</a> 
subalpine larch, alpine larch, Lyall's larch, tamarack
Gymnosperm  Pinaceae

Kingdom: Plantae
Division: Pinophyta
Class: Pinopsida
Order: Pinales
Family: Pinaceae
Genus: Larix
Species: L. lyallii
 

i091705 071",2,0,FALSE,,"Washington, United States",48.16099,-120.876302,,,,,,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
18744435,7/14/18,2018-07-14 16:42:00 UTC,Mountain Time (US & Canada),1287370,Carrie Voss,2018-12-01 00:04:33 UTC,2023-07-07 03:16:03 UTC,research,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/28702361/medium.jpeg,,Larch found near the top of Trapper Peak. High elevation suggests subalpine larch. Also small and stunted.,1,0,FALSE,,"Trapper Peak, Montana 59829, USA",45.8899191,-114.2975884,1510,,,,1510,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
19507496,10/13/18,2018-10-13 19:34:37 UTC,Pacific Time (US & Canada),836662,,2019-01-08 06:26:10 UTC,2019-01-18 22:40:07 UTC,research,,https://static.inaturalist.org/photos/30019591/medium.jpg,,High elevation @maple pass loop trail,1,0,FALSE,3,"Okanogan National Forest, Stehekin, WA, US",48.49960833,-120.7561417,10,,,,10,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
19760449,1/20/19,2019-01-20 18:01:59 UTC,Mountain Time (US & Canada),1424137,,2019-01-20 18:48:59 UTC,2024-06-27 06:19:45 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30449165/medium.jpg,,,1,0,FALSE,3,"Lake Louise Ski Resort, , AB, CA",51.45635013,-116.1351747,8,,,,8,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
20034748,7/8/12,2012-07-08 19:28:00 UTC,Mountain Time (US & Canada),1403418,,2019-02-02 18:45:00 UTC,2019-02-02 19:58:37 UTC,research,CC-BY-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/30929266/medium.jpeg,,,1,0,FALSE,,"Division No. 15, AB, Canada",50.92553103,-115.2434446,122,,,,122,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
20054698,8/23/09,2009-08-23 21:40:00 UTC,Mountain Time (US & Canada),1403418,,2019-02-03 14:47:03 UTC,2024-06-27 06:19:37 UTC,research,CC-BY-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/30964171/medium.jpeg,,,2,0,FALSE,,"Division No. 15, AB, Canada",51.39635553,-116.216052,528,,,,528,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
20142695,9/4/06,2006-09-04 19:19:00 UTC,Eastern Time (US & Canada),788181,Lada Malek,2019-02-06 01:34:22 UTC,2019-02-06 03:44:35 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31067338/medium.jpeg,,,2,0,FALSE,,"Division No. 15, AB, Canada",50.75768131,-115.3758789,61,,,,61,,,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
20404025,10/22/15,2015-10-22 21:20:00 UTC,Mountain Time (US & Canada),1079214,Lori Skulski,2019-02-17 01:13:06 UTC,2024-06-27 06:19:31 UTC,research,,https://static.inaturalist.org/photos/31506866/medium.jpeg,,,2,0,FALSE,,"Division No. 15, AB, Canada",51.22123611,-115.9895472,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
20493129,7/1/18,2018-07-01 18:23:03 UTC,Pacific Time (US & Canada),1482644,,2019-02-19 20:04:57 UTC,2020-12-05 21:53:40 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31627807/medium.jpg,,,2,0,FALSE,3,"Cathedral Provincial Park, , BC, CA",49.03764717,-120.1947467,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
20733979,1/1/15,2015-01-01 00:00:00 UTC,UTC,1470528,,2019-02-24 18:59:49 UTC,2024-06-27 06:19:25 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31967744/medium.jpg,,,1,0,FALSE,,"Division No. 15, AB, Canada",51.41376034,-116.2530158,31,,,,31,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
21036230,10/3/15,2015-10-03 19:49:00 UTC,Pacific Time (US & Canada),5717,Richard Olmstead,2019-03-07 23:47:39 UTC,2019-03-12 18:41:41 UTC,research,CC-BY,https://static.inaturalist.org/photos/32495937/medium.jpg,,,1,0,FALSE,,"Chelan County, WA, USA",48.50603316,-120.7670805,61,,,,61,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
21076448,5/25/16,2016-05-25 01:18:06 UTC,Auckland,946796,,2019-03-09 10:18:30 UTC,2024-06-27 06:19:17 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32567771/medium.jpeg,,,1,0,FALSE,2,"Improvement District No. 9, AB T0L, Canada",51.32599741,-116.2019131,2813,,,,2813,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
21152665,3/9/19,2019-03-09 20:11:40 UTC,Mountain Time (US & Canada),846257,JD James,2019-03-11 19:36:42 UTC,2024-06-27 06:19:08 UTC,research,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/32699412/medium.jpeg,,"Star trek run , Sunshine",1,0,FALSE,2,"Improvement District No. 9, AB T0L, Canada",51.08203772,-115.7889854,88,,,,88,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
24917633,10/12/08,2008-10-12 18:22:00 UTC,Mountain Time (US & Canada),1403418,,2019-05-11 04:38:36 UTC,2019-05-11 04:43:07 UTC,research,CC-BY-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/38546856/medium.jpg,,,1,0,FALSE,,"Division No. 15, AB, Canada",50.59562846,-115.0114673,488,,,,488,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
24918064,11/15/08,2008-11-15 21:21:00 UTC,Mountain Time (US & Canada),1403418,,2019-05-11 04:52:43 UTC,2019-05-17 03:22:31 UTC,research,CC-BY-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/38547611/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.57333139,-115.1007612,61,,,,61,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
26549753,8/29/11,2011-08-29 14:22:00 UTC,Pacific Time (US & Canada),1798817,Daniel Stewart,2019-06-07 14:24:47 UTC,2019-06-07 15:07:34 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/41234853/medium.jpg,,,1,0,FALSE,,"Fraser Valley, BC, Canada",49.02374739,-120.8306904,85,,,,85,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
27786626,6/27/19,2019-06-27 18:34:54 UTC,Pacific Time (US & Canada),1424971,Maleen Mund,2019-06-28 00:52:43 UTC,2020-11-12 01:03:49 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/43269817/medium.jpeg,,,2,1,FALSE,2,"Keremeos, BC V0X 1N0, Canada",49.06119156,-120.2006073,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
27823655,6/27/19,2019-06-27 18:32:42 UTC,Pacific Time (US & Canada),1198147,Tori Miller,2019-06-28 18:39:55 UTC,2023-07-07 11:46:00 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/43331942/medium.jpg,,,2,1,FALSE,3,"Cathedral Provincial Park and Protected Area, , BC, CA",49.06061117,-120.2021717,24,,,,24,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
28024274,6/30/19,2019-06-30 23:35:29 UTC,Mountain Time (US & Canada),1920124,,2019-07-01 22:49:32 UTC,2020-08-19 19:27:18 UTC,research,,https://static.inaturalist.org/photos/43657468/medium.jpg,,,2,0,FALSE,3,"Elbow - Sheep Wildland Provincial Park, , AB, CA",50.51677681,-114.7886164,596,,,,596,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
28460359,6/15/19,2019-06-15 19:29:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2019-07-08 21:37:42 UTC,2020-10-12 03:30:36 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/44366224/medium.jpg,"Fire ecology, Forest, Larix, Larix lyallii, Pinaceae",Larix lyallii in area burned Aug-Sep 2017 (Lolo Peak Fire).,1,0,FALSE,,"Missoula County, MT, USA",46.6942675,-114.206945,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
28465276,7/8/19,2019-07-08 14:16:27 UTC,Mountain Time (US & Canada),1287370,Carrie Voss,2019-07-08 23:02:18 UTC,2024-01-13 05:21:51 UTC,research,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/44375144/medium.jpeg,,,1,0,FALSE,2,"Troy, MT 59935, USA",48.8983345,-115.9463882,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
28710297,7/8/19,2019-07-08 22:18:00 UTC,Pacific Time (US & Canada),27263,Wendy Feltham,2019-07-13 02:54:27 UTC,2023-06-21 16:25:08 UTC,research,,https://static.inaturalist.org/photos/44770134/medium.jpg,,My first Larch Trees by Cutthroat Lake.,1,0,FALSE,,"Cutthroat Lake, Washington 98862, USA",48.5410158,-120.6801175,107,,,,107,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
28822308,7/14/19,2019-07-14 17:24:56 UTC,Pacific Time (US & Canada),1865895,,2019-07-14 20:51:26 UTC,2024-05-08 00:27:44 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/44953259/medium.jpg,,,2,0,FALSE,3,"Okanogan National Forest, Tonasket, WA, US",48.66333,-119.9394833,6,,,,6,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
28834212,7/12/19,2019-07-12 18:09:20 UTC,Mountain Time (US & Canada),1240249,Nikki Beaudoin,2019-07-14 23:55:06 UTC,2020-11-27 07:32:08 UTC,research,,https://static.inaturalist.org/photos/44973024/medium.jpg,,,2,0,FALSE,3,"Mount Assiniboine Provincial Park, , BC, CA",51.06840833,-115.7869033,16,,,,16,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
29299628,7/20/19,2019-07-20 20:10:51 UTC,Pacific Time (US & Canada),1417891,,2019-07-22 04:48:16 UTC,2024-01-24 04:21:29 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/45721367/medium.jpeg,,,5,1,FALSE,2,"Manning Park, BC V0X 1R0, Canada",49.01868351,-120.8310297,263,,,,263,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
29305099,7/20/19,2019-07-21 02:15:00 UTC,Pacific Time (US & Canada),538622,Eric Jain,2019-07-22 08:34:48 UTC,2020-01-22 00:31:53 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/45729756/medium.jpg,flora,,1,0,FALSE,,"Chelan, Washington, United States",48.15005336,-120.3524954,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
29958146,7/23/19,2019-07-23 18:19:30 UTC,Mountain Time (US & Canada),1287370,Carrie Voss,2019-08-01 03:03:05 UTC,2023-07-07 13:41:09 UTC,research,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/46782902/medium.jpeg,,,1,0,FALSE,2,"East Kootenay G, BC, Canada",51.05361176,-116.1363907,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30286289,8/5/19,2019-08-05 22:59:03 UTC,Pacific Time (US & Canada),2069320,,2019-08-06 02:48:00 UTC,2023-02-26 02:37:16 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/47307999/medium.jpeg,,,2,0,FALSE,2,"Chelan County, US-WA, US",48.50839686,-120.765362,3,,,,3,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30553754,7/18/93,1993-07-18 15:30:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2019-08-10 17:56:08 UTC,2019-08-10 20:58:45 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/47737841/medium.jpg,"Big tree, Forest, Larix, Mountain-Cascades, Mountains, People, Pinaceae",A very big LALY above the upper (S) end of the lake,1,0,FALSE,,"Chelan, Washington, United States",48.06162833,-120.7388967,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30554901,10/7/06,2006-10-07 17:58:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2019-08-10 18:12:38 UTC,2019-08-10 20:58:06 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/47740188/medium.jpg,"Gymno, Larix, Larix lyallii, Pinaceae, Plant",,1,0,FALSE,,"Chelan, Washington, United States",48.5089,-120.7623528,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30554905,10/7/06,2006-10-07 18:19:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2019-08-10 18:12:40 UTC,2019-08-10 20:58:04 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/47740228/medium.jpg,,,1,0,FALSE,,"Chelan, Washington, United States",48.50079167,-120.7662722,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30575523,8/8/19,2019-08-08 20:40:58 UTC,Pacific Time (US & Canada),5999,Leah Ramsay,2019-08-10 23:22:58 UTC,2019-08-11 03:15:05 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/47774238/medium.jpg,,,1,0,FALSE,3,"Cathedral Provincial Park and Protected Area, , BC, CA",49.0570945,-120.2040333,48,,,,48,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30708093,8/9/19,2019-08-09 15:58:51 UTC,Pacific Time (US & Canada),1285263,,2019-08-12 20:28:37 UTC,2020-12-01 15:24:28 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/47988415/medium.jpg,,,2,1,FALSE,3,"Top of the World Provincial Park, , BC, CA",49.843025,-115.4332417,16,,,,16,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30775372,8/9/19,2019-08-09 15:59:02 UTC,Mountain Time (US & Canada),2063746,Ally,2019-08-13 21:33:22 UTC,2021-02-05 15:17:01 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/48099594/medium.jpg,,,1,0,FALSE,3,"Top of the World Provincial Park, BC, CA",49.843045,-115.4331283,8,,,,8,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30996769,8/14/19,2019-08-15 01:23:41 UTC,Pacific Time (US & Canada),798730,Justin Baldwin,2019-08-17 16:33:43 UTC,2019-08-17 23:22:05 UTC,research,,https://static.inaturalist.org/photos/48466833/medium.jpg,,,1,0,FALSE,3,"Okanogan-Wenatchee National Forest, Leavenworth, WA, US",47.71324723,-120.9361281,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30996844,8/14/19,2019-08-15 03:00:20 UTC,Pacific Time (US & Canada),798730,Justin Baldwin,2019-08-17 16:35:13 UTC,2019-08-17 23:21:32 UTC,research,,https://static.inaturalist.org/photos/48466942/medium.jpg,,,1,0,FALSE,3,"Chelan County, US-WA, US",47.71529043,-120.9207245,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30996891,8/15/19,2019-08-15 16:57:36 UTC,Pacific Time (US & Canada),798730,Justin Baldwin,2019-08-17 16:36:03 UTC,2019-08-17 23:28:09 UTC,research,,https://static.inaturalist.org/photos/48467009/medium.jpg,,,1,0,FALSE,3,"Chelan County, US-WA, US",47.71663527,-120.9184011,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
30997338,8/15/19,2019-08-16 00:12:28 UTC,Pacific Time (US & Canada),798730,Justin Baldwin,2019-08-17 16:43:26 UTC,2019-08-17 23:26:24 UTC,research,,https://static.inaturalist.org/photos/48467850/medium.jpg,,,1,0,FALSE,3,"Okanogan-Wenatchee National Forest, Leavenworth, WA, US",47.75324135,-120.8963601,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
31082841,8/2/19,2019-08-02 23:54:11 UTC,Pacific Time (US & Canada),1492551,,2019-08-18 22:01:02 UTC,2023-02-24 21:09:29 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/48611479/medium.jpg,,,2,0,FALSE,3,"Okanogan County, US-WA, US",48.7375783,-120.6784628,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
31151644,8/19/19,2019-08-19 18:51:31 UTC,Pacific Time (US & Canada),740900,,2019-08-20 01:10:19 UTC,2021-06-11 12:31:55 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/48727127/medium.jpg,,,2,0,FALSE,3,"Okanogan-Wenatchee National Forest, Leavenworth, WA, US",47.46266167,-120.9424133,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
31299725,8/9/19,2019-08-09 17:02:47 UTC,UTC,1278807,,2019-08-22 17:22:20 UTC,2023-08-18 05:21:12 UTC,research,,https://static.inaturalist.org/photos/48974974/medium.jpg,,,2,0,FALSE,3,"Okanogan-Wenatchee National Forest, Stehekin, WA, US",48.50854167,-120.7655033,48,,,,48,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
31316949,8/20/19,2019-08-21 00:35:00 UTC,Pacific Time (US & Canada),538622,Eric Jain,2019-08-22 23:13:35 UTC,2019-08-23 03:06:27 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/48993746/medium.jpg,flora,,1,0,FALSE,,"Chelan County, WA, USA",48.18424681,-120.8963918,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
